0.02,19320.0323
0.02098,19320.0339
0.02196,19320.0355
0.02294,19320.0371
0.02392,19320.0387
0.0249,19320.0403
0.02588,19320.042
0.02686,19320.0436
0.02784,19320.0452
0.02882,19320.0468
0.0298,19320.0484
0.03078,19320.0501
0.03176,19320.0517
0.03274,19320.0533
0.03372,19320.055
0.0347,19320.0566
0.03568,19320.0583
0.03666,19320.0599
0.03764,19320.0615
0.03862,19320.0632
0.0396,19320.0648
0.04058,19320.0665
0.04156,19320.0682
0.04254,19320.0698
0.04352,19320.0715
0.0445,19320.0731
0.04548,19320.0748
0.04646,19320.0765
0.04744,19320.0781
0.04842,19320.0798
0.0494,19320.0815
0.05038,19320.0831
0.05136,19320.0848
0.05234,19320.0865
0.05332,19320.0882
0.0543,19320.0899
0.05528,19320.0916
0.05626,19320.0933
0.05724,19320.0949
0.05822,19320.0966
0.0592,19320.0983
0.06018,19320.1
0.06116,19320.1017
0.06214,19320.1034
0.06312,19320.1051
0.0641,19320.1068
0.06508,19320.1086
0.06606,19320.1103
0.06704,19320.112
0.06802,19320.1137
0.069,19320.1154
0.06998,19320.1171
0.07096,19320.1189
0.07194,19320.1206
0.07292,19320.1223
0.0739,19320.1241
0.07488,19320.1258
0.07586,19320.1275
0.07684,19320.1293
0.07782,19320.131
0.0788,19320.1327
0.07978,19320.1345
0.08076,19320.1362
0.08174,19320.138
0.08272,19320.1397
0.0837,19320.1415
0.08468,19320.1432
0.08566,19320.145
0.08664,19320.1468
0.08762,19320.1485
0.0886,19320.1503
0.08958,19320.1521
0.09056,19320.1538
0.09154,19320.1556
0.09252,19320.1574
0.0935,19320.1592
0.09448,19320.1609
0.09546,19320.1627
0.09644,19320.1645
0.09742,19320.1663
0.0984,19320.1681
0.09938,19320.1699
0.10036,19320.1717
0.10134,19320.1735
0.10232,19320.1753
0.1033,19320.1771
0.10428,19320.1789
0.10526,19320.1807
0.10624,19320.1825
0.10722,19320.1843
0.1082,19320.1861
0.10918,19320.1879
0.11016,19320.1897
0.11114,19320.1915
0.11212,19320.1934
0.1131,19320.1952
0.11408,19320.197
0.11506,19320.1988
0.11604,19320.2007
0.11702,19320.2025
0.118,19320.2043
0.11898,19320.2062
0.11996,19320.208
0.12094,19320.2098
0.12192,19320.2117
0.1229,19320.2135
0.12388,19320.2154
0.12486,19320.2172
0.12584,19320.2191
0.12682,19320.2209
0.1278,19320.2228
0.12878,19320.2247
0.12976,19320.2265
0.13074,19320.2284
0.13172,19320.2303
0.1327,19320.2321
0.13368,19320.234
0.13466,19320.2359
0.13564,19320.2377
0.13662,19320.2396
0.1376,19320.2415
0.13858,19320.2434
0.13956,19320.2453
0.14054,19320.2472
0.14152,19320.2491
0.1425,19320.2509
0.14348,19320.2528
0.14446,19320.2547
0.14544,19320.2566
0.14642,19320.2585
0.1474,19320.2604
0.14838,19320.2623
0.14936,19320.2643
0.15034,19320.2662
0.15132,19320.2681
0.1523,19320.27
0.15328,19320.2719
0.15426,19320.2738
0.15524,19320.2758
0.15622,19320.2777
0.1572,19320.2796
0.15818,19320.2815
0.15916,19320.2835
0.16014,19320.2854
0.16112,19320.2873
0.1621,19320.2893
